month_date,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,month,quarter,revenue,series_id
2021-10-01,477140.73450971144,506564.312909326,485173.3036592325,556391.606299524,526222.4377483743,489626.11702609,15208.793562266419,10,4,519368.8594134057,800
2021-11-01,519368.8594134057,477140.73450971144,506564.312909326,411731.8040423582,509669.11421009916,501024.6356108144,21652.24357080021,11,4,450012.5179319912,800
2021-12-01,450012.5179319912,519368.8594134057,477140.73450971144,482052.11957632407,492919.97431146423,482174.0372850361,34951.053325225184,12,4,472746.4947186981,800
2022-01-01,472746.4947186981,450012.5179319912,519368.8594134057,485173.3036592325,483335.411724065,480709.29068803164,35357.17912473494,1,1,450150.00806656777,800
2017-01-01,29617.70365042215,32746.374134918293,31357.003194019573,31866.167366389316,21622.817063637678,31240.36032645334,1567.5933525805888,1,1,29394.348765287392,801
2017-02-01,29394.348765287392,29617.70365042215,32746.374134918293,30092.385018204797,23830.356415810176,30586.14218354261,1874.1460492679457,2,1,31841.777481756428,801
2017-03-01,31841.777481756428,29394.348765287392,29617.70365042215,31782.131524444852,25535.569169440867,30284.60996582199,1353.1629080378443,3,1,29100.046618022094,801
2017-04-01,29100.046618022094,31841.777481756428,29394.348765287392,31357.003194019573,23879.83621848075,30112.05762168864,1505.1915274163346,4,2,31080.637148109607,801
2017-05-01,31080.637148109607,29100.046618022094,31841.777481756428,32746.374134918293,25670.49798117903,30674.153749296045,1415.3422191899722,5,2,33813.14540771004,801
2017-06-01,33813.14540771004,31080.637148109607,29100.046618022094,29617.70365042215,30075.580685881025,31331.276391280582,2366.5248938057784,6,2,38141.12207955379,801
2017-07-01,38141.12207955379,33813.14540771004,31080.637148109607,29394.348765287392,31866.167366389316,34344.96821179114,3560.1598964081686,7,3,35239.61571662965,801
2017-08-01,35239.61571662965,38141.12207955379,33813.14540771004,31841.777481756428,30092.385018204797,35731.294401297826,2205.483272374467,8,3,37373.44664001456,801
2017-09-01,37373.44664001456,35239.61571662965,38141.12207955379,29100.046618022094,31782.131524444852,36918.06147873266,1503.4016520407963,9,3,40430.28469120936,801
2017-10-01,40430.28469120936,37373.44664001456,35239.61571662965,31080.637148109607,31357.003194019573,37681.11568261785,2608.976098155803,10,4,40658.49383979168,801
2017-11-01,40658.49383979168,40430.28469120936,37373.44664001456,33813.14540771004,32746.374134918293,39487.40839033853,1834.2970220900909,11,4,39071.69313395645,801
2017-12-01,39071.69313395645,40658.49383979168,40430.28469120936,38141.12207955379,29617.70365042215,40053.49055498583,857.8837251218417,12,4,37698.62652446006,801
2018-01-01,37698.62652446006,39071.69313395645,40658.49383979168,35239.61571662965,29394.348765287392,39142.93783273606,1481.2192567003963,1,1,37571.70516679787,801
2018-02-01,37571.70516679787,37698.62652446006,39071.69313395645,37373.44664001456,31841.777481756428,38114.00827507145,831.8037475635235,2,1,34658.55157585947,801
2018-03-01,34658.55157585947,37571.70516679787,37698.62652446006,40430.28469120936,29100.046618022094,36642.961089039134,1719.7203536494071,3,1,38305.9729588672,801
2018-04-01,38305.9729588672,34658.55157585947,37571.70516679787,40658.49383979168,31080.637148109607,36845.40990050817,1929.1317468440266,4,2,42515.30231194652,801
2018-05-01,42515.30231194652,38305.9729588672,34658.55157585947,39071.69313395645,33813.14540771004,38493.27561555773,3931.7228725017544,5,2,39280.79339036671,801
2018-06-01,39280.79339036671,42515.30231194652,38305.9729588672,37698.62652446006,38141.12207955379,40034.022887060135,2203.435818600213,6,2,42705.30539264406,801
2018-07-01,42705.30539264406,39280.79339036671,42515.30231194652,37571.70516679787,35239.61571662965,41500.46703165243,1924.6398619046586,7,3,45727.32592562168,801
2018-08-01,45727.32592562168,42705.30539264406,39280.79339036671,34658.55157585947,37373.44664001456,42571.14156954415,3225.359728866931,8,3,47486.93152464325,801
2018-09-01,47486.93152464325,45727.32592562168,42705.30539264406,38305.9729588672,40430.28469120936,45306.52094763633,2418.4281545410972,9,3,53351.15715953579,801
2018-10-01,53351.15715953579,47486.93152464325,45727.32592562168,42515.30231194652,40658.49383979168,48855.1382032669,3991.8282537420864,10,4,46804.94149710923,801
2018-11-01,46804.94149710923,53351.15715953579,47486.93152464325,39280.79339036671,39071.69313395645,49214.34339376275,3598.77738946585,11,4,45654.2727766215,801
2018-12-01,45654.2727766215,46804.94149710923,53351.15715953579,42705.30539264406,37698.62652446006,48603.457144422166,4151.686549007441,12,4,49026.04269839689,801
2019-01-01,49026.04269839689,45654.2727766215,46804.94149710923,45727.32592562168,37571.70516679787,47161.75232404253,1713.9701210959443,1,1,45146.9411929341,801
2019-02-01,45146.9411929341,49026.04269839689,45654.2727766215,47486.93152464325,34658.55157585947,46609.085555984166,2108.460980228545,2,1,48323.829125884506,801
2019-03-01,48323.829125884506,45146.9411929341,49026.04269839689,53351.15715953579,38305.9729588672,47498.93767240516,2066.9280478376804,3,1,47109.15488691227,801
2019-04-01,47109.15488691227,48323.829125884506,45146.9411929341,46804.94149710923,42515.30231194652,46859.975068576954,1603.0352993712931,4,2,50622.87421079701,801
2019-05-01,50622.87421079701,47109.15488691227,48323.829125884506,45654.2727766215,39280.79339036671,48685.286074531265,1784.5291300659046,5,2,48384.30088850997,801
2019-06-01,48384.30088850997,50622.87421079701,47109.15488691227,49026.04269839689,42705.30539264406,48705.44332873975,1778.736973795609,6,2,56538.95056882916,801
2019-07-01,56538.95056882916,48384.30088850997,50622.87421079701,45146.9411929341,45727.32592562168,51848.70855604538,4213.262421648469,7,3,58744.12467633425,801
2019-08-01,58744.12467633425,56538.95056882916,48384.30088850997,48323.829125884506,47486.93152464325,54555.792044557784,5457.213164975772,8,3,59462.83412993628,801
2019-09-01,59462.83412993628,58744.12467633425,56538.95056882916,47109.15488691227,53351.15715953579,58248.63645836656,1523.6158309549437,9,3,57597.99441171686,801
2019-10-01,57597.99441171686,59462.83412993628,58744.12467633425,50622.87421079701,46804.94149710923,58601.65107266246,940.5481590378037,10,4,61728.36884816226,801
2019-11-01,61728.36884816226,57597.99441171686,59462.83412993628,48384.30088850997,45654.2727766215,59596.39912993847,2068.424026458166,11,4,62269.70677356476,801
2019-12-01,62269.70677356476,61728.36884816226,57597.99441171686,56538.95056882916,49026.04269839689,60532.023344481284,2555.3191622757577,12,4,57500.42916890968,801
2020-01-01,57500.42916890968,62269.70677356476,61728.36884816226,58744.12467633425,45146.9411929341,60499.5015968789,2611.338403677984,1,1,56693.19138089093,801
2020-02-01,56693.19138089093,57500.42916890968,62269.70677356476,59462.83412993628,48323.829125884506,58821.109107788456,3013.723213385638,2,1,60298.92328226182,801
2020-03-01,60298.92328226182,56693.19138089093,57500.42916890968,57597.99441171686,47109.15488691227,58164.18127735414,1892.2871828131838,3,1,64153.10743579878,801
2020-04-01,64153.10743579878,60298.92328226182,56693.19138089093,61728.36884816226,50622.87421079701,60381.74069965051,3730.6475215483665,4,2,64563.668396477755,801
2020-05-01,64563.668396477755,64153.10743579878,60298.92328226182,62269.70677356476,48384.30088850997,63005.23303817945,2352.705771412874,5,2,65938.37655288061,801
2021-01-01,335.94598769114964,315.50170630996763,292.2672419972988,234.12965876860665,299.5554042540945,314.57164533280536,21.854220791713274,1,1,278.40952684090865,802
2021-02-01,278.40952684090865,335.94598769114964,315.50170630996763,251.18465033175553,284.21406597734523,309.952406947342,29.166884035749483,2,1,312.6334385621928,802
2021-03-01,312.6334385621928,278.40952684090865,335.94598769114964,289.4722872591909,279.8735701519811,308.9963176980837,28.94015493959791,3,1,267.92964858161235,802
2021-04-01,267.92964858161235,312.6334385621928,278.40952684090865,292.2672419972988,240.51147173765023,286.3242046615713,23.379238726071353,4,2,256.1907120194277,802
2021-05-01,256.1907120194277,267.92964858161235,312.6334385621928,315.50170630996763,234.61647206460586,278.917933054411,29.782581178210688,5,2,281.5033297882317,802
2021-06-01,281.5033297882317,256.1907120194277,267.92964858161235,335.94598769114964,272.0110679652131,268.54123012975725,12.66738641432909,6,2,221.49389392438798,802
2021-07-01,221.49389392438798,281.5033297882317,256.1907120194277,278.40952684090865,234.12965876860665,253.0626452440158,30.126760520968524,7,3,260.7623146327489,802
2021-08-01,260.7623146327489,221.49389392438798,281.5033297882317,312.6334385621928,251.18465033175553,254.58651278178954,30.477672065808196,8,3,284.7169864390588,802
2021-09-01,284.7169864390588,260.7623146327489,221.49389392438798,267.92964858161235,289.4722872591909,255.65773166539853,31.91915462904047,9,3,269.17296686164076,802
2021-10-01,269.17296686164076,284.7169864390588,260.7623146327489,256.1907120194277,292.2672419972988,271.55075597781615,12.15306488700561,10,4,286.12507962438104,802
2021-11-01,286.12507962438104,269.17296686164076,284.7169864390588,281.5033297882317,315.50170630996763,280.00501097502683,9.407208212876109,11,4,304.1222676880067,802
2021-12-01,304.1222676880067,286.12507962438104,269.17296686164076,221.49389392438798,335.94598769114964,286.47343805800955,17.477254425729203,12,4,300.74546297638375,802
2022-01-01,300.74546297638375,304.1222676880067,286.12507962438104,260.7623146327489,278.40952684090865,296.99760342959047,9.566061516436351,1,1,311.0908674411187,802
2022-02-01,311.0908674411187,300.74546297638375,304.1222676880067,284.7169864390588,312.6334385621928,305.31953270183635,5.275597693128396,2,1,313.80678296146965,802
2022-03-01,313.80678296146965,311.0908674411187,300.74546297638375,269.17296686164076,267.92964858161235,308.5477044596574,6.892044573339801,3,1,270.6945333998832,802
2022-04-01,270.6945333998832,313.80678296146965,311.0908674411187,286.12507962438104,256.1907120194277,298.53072793415714,24.14506872822854,4,2,276.4241247684581,802
2022-05-01,276.4241247684581,270.6945333998832,313.80678296146965,304.1222676880067,281.5033297882317,286.9751470432703,23.412807795047193,5,2,271.23408609889475,802
2022-06-01,271.23408609889475,276.4241247684581,270.6945333998832,300.74546297638375,221.49389392438798,272.78424808907863,3.163748719412729,6,2,250.86138174978686,802
2022-07-01,250.86138174978686,271.23408609889475,276.4241247684581,311.0908674411187,260.7623146327489,266.1731975390466,13.511954056356041,7,3,258.2993031851651,802
2022-08-01,258.2993031851651,250.86138174978686,271.23408609889475,313.80678296146965,284.7169864390588,260.13159034461563,10.309205973307375,8,3,252.31410093039545,802
2022-09-01,252.31410093039545,258.2993031851651,250.86138174978686,270.6945333998832,269.17296686164076,253.8249286217825,3.942412846790115,9,3,230.5734974338599,802
2022-10-01,230.5734974338599,252.31410093039545,258.2993031851651,276.4241247684581,286.12507962438104,247.06230051647347,14.589932550582907,10,4,310.17061621714123,802
2022-11-01,310.17061621714123,230.5734974338599,252.31410093039545,271.23408609889475,304.1222676880067,264.35273819379887,41.141486604397535,11,4,327.24043501209206,802
2022-12-01,327.24043501209206,310.17061621714123,230.5734974338599,250.86138174978686,300.74546297638375,289.3281828876978,51.593889904790906,12,4,319.16723330463503,802
2023-01-01,319.16723330463503,327.24043501209206,310.17061621714123,258.2993031851651,311.0908674411187,318.8594281779561,8.539071168464723,1,1,327.21999675646975,802
2023-02-01,327.21999675646975,319.16723330463503,327.24043501209206,252.31410093039545,313.80678296146965,324.54255502439895,4.655176379448782,2,1,283.2256112066528,802
2023-03-01,283.2256112066528,327.21999675646975,319.16723330463503,230.5734974338599,270.6945333998832,309.8709470892525,23.42417966600345,3,1,285.9189384274783,802
2023-04-01,285.9189384274783,283.2256112066528,327.21999675646975,310.17061621714123,276.4241247684581,298.78818213020025,24.659472116947693,4,2,284.5902363919718,802
2023-05-01,284.5902363919718,285.9189384274783,283.2256112066528,327.24043501209206,271.23408609889475,284.57826200870096,1.3467035379053827,5,2,257.4603292489731,802
2023-06-01,257.4603292489731,284.5902363919718,285.9189384274783,319.16723330463503,250.86138174978686,275.98983468947443,16.060768698196743,6,2,264.6541262617039,802
2018-01-01,6485581.391921364,5704030.39785042,6761767.287694589,6153942.713150838,5976824.491224572,6317126.359155458,548620.684610437,1,1,7211335.538524437,803
2018-02-01,7211335.538524437,6485581.391921364,5704030.39785042,6291948.614216455,5389264.226242595,6466982.442765407,753824.6728900946,2,1,6833273.887082789,803
2018-03-01,6833273.887082789,7211335.538524437,6485581.391921364,6898242.148994189,5309570.175232105,6843396.939176197,362982.95754161023,3,1,8343031.42625544,803
2018-04-01,8343031.42625544,6833273.887082789,7211335.538524437,6761767.287694589,6145406.046988184,7462546.950620889,785603.1676029495,4,2,8822708.442157622,803
2018-05-01,8822708.442157622,8343031.42625544,6833273.887082789,5704030.39785042,8133433.369882969,7999671.25183195,1038212.2226532259,5,2,10654007.172116661,803
2018-06-01,10654007.172116661,8822708.442157622,8343031.42625544,6485581.391921364,7329304.484029773,9273249.013509907,1219586.9502891328,6,2,9700691.114125732,803
2018-07-01,9700691.114125732,10654007.172116661,8822708.442157622,7211335.538524437,6153942.713150838,9725802.242800005,915907.5751269223,7,3,8884568.648644924,803
2018-08-01,8884568.648644924,9700691.114125732,10654007.172116661,6833273.887082789,6291948.614216455,9746422.311629107,885605.2613355962,8,3,9636785.482642548,803
2018-09-01,9636785.482642548,8884568.648644924,9700691.114125732,8343031.42625544,6898242.148994189,9407348.415137736,453866.71570465673,9,3,9843360.837786756,803
2018-10-01,9843360.837786756,9636785.482642548,8884568.648644924,8822708.442157622,6761767.287694589,9454904.989691408,504609.750972934,10,4,8578374.984004283,803
2018-11-01,8578374.984004283,9843360.837786756,9636785.482642548,10654007.172116661,5704030.39785042,9352840.434811195,678613.2147316408,11,4,8596161.304701613,803
2018-12-01,8596161.304701613,8578374.984004283,9843360.837786756,9700691.114125732,6485581.391921364,9005965.708830884,725259.9808346367,12,4,8666020.577240353,803
2019-01-01,8666020.577240353,8596161.304701613,8578374.984004283,8884568.648644924,7211335.538524437,8613518.955315417,46329.29450736612,1,1,8616470.576692557,803
2019-02-01,8616470.576692557,8666020.577240353,8596161.304701613,9636785.482642548,6833273.887082789,8626217.486211509,35935.09668541296,2,1,9084229.994172173,803
2019-03-01,9084229.994172173,8616470.576692557,8666020.577240353,9843360.837786756,8343031.42625544,8788907.049368361,256954.33822815944,3,1,10012894.845776971,803
2019-04-01,10012894.845776971,9084229.994172173,8616470.576692557,8578374.984004283,8822708.442157622,9237865.138880566,710776.338301417,4,2,10240317.153239064,803
2019-05-01,10240317.153239064,10012894.845776971,9084229.994172173,8596161.304701613,10654007.172116661,9779147.331062736,612464.5339251601,5,2,14756645.625049055,803
2019-06-01,14756645.625049055,10240317.153239064,10012894.845776971,8666020.577240353,9700691.114125732,11669952.54135503,2675572.064283875,6,2,13024147.312879011,803
2019-07-01,13024147.312879011,14756645.625049055,10240317.153239064,8616470.576692557,8884568.648644924,12673703.363722377,2278467.453672711,7,3,10897076.580517156,803
2019-08-01,10897076.580517156,13024147.312879011,14756645.625049055,9084229.994172173,9636785.482642548,12892623.172815075,1933143.1017754297,8,3,14072570.271760862,803
2019-09-01,14072570.271760862,10897076.580517156,13024147.312879011,10012894.845776971,9843360.837786756,12664598.055052342,1617991.5937312422,9,3,11610219.622753546,803
2019-10-01,11610219.622753546,14072570.271760862,10897076.580517156,10240317.153239064,8578374.984004283,12193288.825010521,1666108.4348707988,10,4,11671577.107958062,803
2019-11-01,11671577.107958062,11610219.622753546,14072570.271760862,14756645.625049055,8596161.304701613,12451455.667490823,1404261.5872339807,11,4,9864610.173148733,803
2019-12-01,9864610.173148733,11671577.107958062,11610219.622753546,13024147.312879011,8666020.577240353,11048802.30128678,1025999.2361136461,12,4,9460930.297669945,803
2020-01-01,9460930.297669945,9864610.173148733,11671577.107958062,10897076.580517156,8616470.576692557,10332372.526258914,1177217.5008041977,1,1,11685805.409371236,803
2020-02-01,11685805.409371236,9460930.297669945,9864610.173148733,14072570.271760862,9084229.994172173,10337115.293396637,1185311.4072522752,2,1,13296080.91163086,803
2020-03-01,13296080.91163086,11685805.409371236,9460930.297669945,11610219.622753546,10012894.845776971,11480938.872890681,1925765.5052649546,3,1,13911397.55235117,803
2020-04-01,13911397.55235117,13296080.91163086,11685805.409371236,11671577.107958062,10240317.153239064,12964427.957784422,1149265.1382817759,4,2,18114144.89214134,803
2020-05-01,18114144.89214134,13911397.55235117,13296080.91163086,9864610.173148733,14756645.625049055,15107207.785374457,2622195.018515126,5,2,18783704.235801976,803
2020-06-01,18783704.235801976,18114144.89214134,13911397.55235117,9460930.297669945,13024147.312879011,16936415.56009816,2641046.7411740385,6,2,18583960.80847802,803
2020-07-01,18583960.80847802,18783704.235801976,18114144.89214134,11685805.409371236,10897076.580517156,18493936.64547378,343737.8232232726,7,3,15248208.19834852,803
2020-08-01,15248208.19834852,18583960.80847802,18783704.235801976,13296080.91163086,14072570.271760862,17538624.414209504,1986071.29544712,8,3,14151013.242566727,803
2020-09-01,14151013.242566727,15248208.19834852,18583960.80847802,13911397.55235117,11610219.622753546,15994394.08313109,2308755.3056823257,9,3,16827425.334420774,803
2021-01-01,729021.3774016954,677539.505611551,653847.7351314985,1131929.7399541023,797950.9355480911,686802.872714915,38433.40474913422,1,1,886425.0168066893,804
2021-02-01,886425.0168066893,729021.3774016954,677539.505611551,857668.4306030198,983514.4863281928,764328.6332733119,108826.65544204472,2,1,949502.8222033945,804
2021-03-01,949502.8222033945,886425.0168066893,729021.3774016954,872713.5553992721,1071487.3783932673,854983.0721372598,113553.79249020194,3,1,1131942.3630516445,804
2021-04-01,1131942.3630516445,949502.8222033945,886425.0168066893,653847.7351314985,1092182.3221380692,989290.0673539095,127502.78618246618,4,2,1096513.8112546403,804
2021-05-01,1096513.8112546403,1131942.3630516445,949502.8222033945,677539.505611551,1066747.27143417,1059319.6655032265,96739.85670272158,5,2,1134133.0269416468,804
2021-06-01,1134133.0269416468,1096513.8112546403,1131942.3630516445,729021.3774016954,1080094.0108664462,1120863.0670826437,21115.502518359284,6,2,1078761.683819665,804
2021-07-01,1078761.683819665,1134133.0269416468,1096513.8112546403,886425.0168066893,1131929.7399541023,1103136.1740053175,28273.453557783887,7,3,1141933.5529135985,804
2021-08-01,1141933.5529135985,1078761.683819665,1134133.0269416468,949502.8222033945,857668.4306030198,1118276.0878916369,34442.025901970206,8,3,849217.2902118393,804
2021-09-01,849217.2902118393,1141933.5529135985,1078761.683819665,1131942.3630516445,872713.5553992721,1023304.1756483675,154036.85929656078,9,3,784743.9536510952,804
2021-10-01,784743.9536510952,849217.2902118393,1141933.5529135985,1096513.8112546403,653847.7351314985,925298.2655921777,190361.07418914384,10,4,697399.6669640591,804
2021-11-01,697399.6669640591,784743.9536510952,849217.2902118393,1134133.0269416468,677539.505611551,777120.3036089978,76195.39167249334,11,4,749343.4365684632,804
2021-12-01,749343.4365684632,697399.6669640591,784743.9536510952,1078761.683819665,729021.3774016954,743829.0190612059,43932.47892562209,12,4,711200.6737563695,804
2022-01-01,711200.6737563695,749343.4365684632,697399.6669640591,1141933.5529135985,886425.0168066893,719314.5924296306,26905.678905321707,1,1,943102.7176510739,804
2022-02-01,943102.7176510739,711200.6737563695,749343.4365684632,849217.2902118393,949502.8222033945,801215.6093253022,124349.02983345716,2,1,963703.4653249446,804
2022-03-01,963703.4653249446,943102.7176510739,711200.6737563695,784743.9536510952,1131942.3630516445,872668.9522441294,140214.4836296568,3,1,1089502.54587007,804
2022-04-01,1089502.54587007,963703.4653249446,943102.7176510739,697399.6669640591,1096513.8112546403,998769.5762820295,79249.29986365077,4,2,1165706.529027094,804
2022-05-01,1165706.529027094,1089502.54587007,963703.4653249446,749343.4365684632,1134133.0269416468,1072970.8467407029,102011.18685390109,5,2,1151696.8382585007,804
2022-06-01,1151696.8382585007,1165706.529027094,1089502.54587007,711200.6737563695,1078761.683819665,1135635.3043852216,40561.57559835116,6,2,1123559.268726116,804
2022-07-01,1123559.268726116,1151696.8382585007,1165706.529027094,943102.7176510739,1141933.5529135985,1146987.5453372367,21464.64459484909,7,3,1036362.3812633215,804
2022-08-01,1036362.3812633215,1123559.268726116,1151696.8382585007,963703.4653249446,849217.2902118393,1103872.8294159793,60134.65026194891,8,3,951983.2398440025,804
2022-09-01,951983.2398440025,1036362.3812633215,1123559.268726116,1089502.54587007,784743.9536510952,1037301.62994448,85791.87061023185,9,3,779704.4848938859,804
2022-10-01,779704.4848938859,951983.2398440025,1036362.3812633215,1165706.529027094,697399.6669640591,922683.3686670699,130813.53439317636,10,4,706112.6486165526,804
2022-11-01,706112.6486165526,779704.4848938859,951983.2398440025,1151696.8382585007,749343.4365684632,812600.1244514803,126193.0237139183,11,4,770369.1751582276,804
2022-12-01,770369.1751582276,706112.6486165526,779704.4848938859,1123559.268726116,711200.6737563695,752062.1028895554,40066.21098825713,12,4,773979.749983644,804
2023-01-01,773979.749983644,770369.1751582276,706112.6486165526,1036362.3812633215,943102.7176510739,750153.8579194747,38183.5062597795,1,1,756703.0037012894,804
2023-02-01,756703.0037012894,773979.749983644,770369.1751582276,951983.2398440025,963703.4653249446,767017.309614387,9113.053412247502,2,1,944007.1271806175,804
2023-03-01,944007.1271806175,756703.0037012894,773979.749983644,779704.4848938859,1089502.54587007,824896.6269551837,103513.79105457995,3,1,1176812.4304045814,804
2023-04-01,1176812.4304045814,944007.1271806175,756703.0037012894,706112.6486165526,1165706.529027094,959174.187095496,210464.99086804994,4,2,1138076.4819875623,804
2023-05-01,1138076.4819875623,1176812.4304045814,944007.1271806175,770369.1751582276,1151696.8382585007,1086298.6798575872,124740.86298145652,5,2,1131091.6359081925,804
2023-06-01,1131091.6359081925,1138076.4819875623,1176812.4304045814,773979.749983644,1123559.268726116,1148660.1827667786,24629.429631704672,6,2,1028302.9976803382,804
2023-07-01,1028302.9976803382,1131091.6359081925,1138076.4819875623,756703.0037012894,1036362.3812633215,1099157.0385253644,61460.70571299603,7,3,1009088.8717630908,804
2023-08-01,1009088.8717630908,1028302.9976803382,1131091.6359081925,944007.1271806175,951983.2398440025,1056161.1684505406,65598.98531042691,8,3,869690.9192182572,804
2023-09-01,869690.9192182572,1009088.8717630908,1028302.9976803382,1176812.4304045814,779704.4848938859,969027.5962205621,86562.85119545339,9,3,852995.8876546965,804
2023-10-01,852995.8876546965,869690.9192182572,1009088.8717630908,1138076.4819875623,706112.6486165526,910591.8928786815,85708.35523298781,10,4,763445.5426430593,804
2023-11-01,763445.5426430593,852995.8876546965,869690.9192182572,1131091.6359081925,770369.1751582276,828710.7831720043,57134.444389554366,11,4,727503.8203065348,804
2023-12-01,727503.8203065348,763445.5426430593,852995.8876546965,1028302.9976803382,773979.749983644,781315.0835347635,64626.272603248486,12,4,748347.1917473542,804
2024-01-01,748347.1917473542,727503.8203065348,763445.5426430593,1009088.8717630908,756703.0037012894,746432.1848989828,18047.223873805662,1,1,952989.3066645527,804
2024-02-01,952989.3066645527,748347.1917473542,727503.8203065348,869690.9192182572,944007.1271806175,809613.4395728139,124603.73582475839,2,1,942981.6582372241,804
2024-03-01,942981.6582372241,952989.3066645527,748347.1917473542,852995.8876546965,1176812.4304045814,881439.3855497102,115369.7850180207,3,1,1045487.5513359166,804
2024-04-01,1045487.5513359166,942981.6582372241,952989.3066645527,763445.5426430593,1138076.4819875623,980486.1720792311,56514.8010322501,4,2,1147531.8553487675,804
2017-01-01,2049246.0983668636,2077840.2269093522,2003208.742573166,1393512.5794743823,1611134.7070705662,2043431.6892831272,37653.95235961782,1,1,1950060.3237766216,805
2017-02-01,1950060.3237766216,2049246.0983668636,2077840.2269093522,1614650.359841746,1452444.1854118414,2025715.5496842794,67061.09864988869,2,1,1767233.6075238343,805
2017-03-01,1767233.6075238343,1950060.3237766216,2049246.0983668636,1810965.4793767263,1330509.4714468857,1922180.0098891065,143058.53758067777,3,1,1594603.0395174497,805
2017-04-01,1594603.0395174497,1767233.6075238343,1950060.3237766216,2003208.742573166,1197177.8267640462,1770632.3236059686,177753.01315725036,4,2,1445513.9047412768,805
2017-05-01,1445513.9047412768,1594603.0395174497,1767233.6075238343,2077840.2269093522,1143016.4833292745,1602450.1839275202,161003.33861808135,5,2,1416604.717884105,805
2017-06-01,1416604.717884105,1445513.9047412768,1594603.0395174497,2049246.0983668636,1237886.9193570532,1485573.8873809439,95521.99894730843,6,2,1473929.102432986,805
2017-07-01,1473929.102432986,1416604.717884105,1445513.9047412768,1950060.3237766216,1393512.5794743823,1445349.2416861225,28662.54701554175,7,3,1702569.745384495,805
2017-08-01,1702569.745384495,1473929.102432986,1416604.717884105,1767233.6075238343,1614650.359841746,1531034.5219005283,151293.6579561337,8,3,1924551.2983700207,805
2017-09-01,1924551.2983700207,1702569.745384495,1473929.102432986,1594603.0395174497,1810965.4793767263,1700350.0487291673,225319.29823632512,9,3,2223067.8131684875,805
2017-10-01,2223067.8131684875,1924551.2983700207,1702569.745384495,1445513.9047412768,2003208.742573166,1950062.9523076678,261185.16995934737,10,4,2420636.5657882327,805
2017-11-01,2420636.5657882327,2223067.8131684875,1924551.2983700207,1416604.717884105,2077840.2269093522,2189418.5591089134,249748.57829710306,11,4,2521879.803130108,805
2017-12-01,2521879.803130108,2420636.5657882327,2223067.8131684875,1473929.102432986,2049246.0983668636,2388528.0606956095,151971.60396162333,12,4,2511027.207932593,805
2018-01-01,2511027.207932593,2521879.803130108,2420636.5657882327,1702569.745384495,1950060.3237766216,2484514.525616978,55585.42992136332,1,1,2303446.8199944864,805
2018-02-01,2303446.8199944864,2511027.207932593,2521879.803130108,1924551.2983700207,1767233.6075238343,2445451.2770190625,123099.12293255448,2,1,2122330.0191278467,805
2018-03-01,2122330.0191278467,2303446.8199944864,2511027.207932593,2223067.8131684875,1594603.0395174497,2312268.0156849753,194498.6793431662,3,1,1922636.5954997619,805
2018-04-01,1922636.5954997619,2122330.0191278467,2303446.8199944864,2420636.5657882327,1445513.9047412768,2116137.811540698,190480.61409506304,4,2,1778642.665053764,805
2018-05-01,1778642.665053764,1922636.5954997619,2122330.0191278467,2521879.803130108,1416604.717884105,1941203.0932271245,172594.27993420215,5,2,1702852.8932463815,805
2018-06-01,1702852.8932463815,1778642.665053764,1922636.5954997619,2511027.207932593,1473929.102432986,1801377.3845999695,111641.70165616195,6,2,1761471.7564445522,805
2018-07-01,1761471.7564445522,1702852.8932463815,1778642.665053764,2303446.8199944864,1702569.745384495,1747655.771581566,39738.941303887,7,3,2026168.045778643,805
2018-08-01,2026168.045778643,1761471.7564445522,1702852.8932463815,2122330.0191278467,1924551.2983700207,1830164.2318231922,172256.10031134772,8,3,2342652.202633327,805
2018-09-01,2342652.202633327,2026168.045778643,1761471.7564445522,1922636.5954997619,2223067.8131684875,2043430.6682855077,290974.5287132643,9,3,2693056.5885541462,805
2018-10-01,2693056.5885541462,2342652.202633327,2026168.045778643,1778642.665053764,2420636.5657882327,2353958.9456553725,333588.0152967632,10,4,2920963.257158764,805
2018-11-01,2920963.257158764,2693056.5885541462,2342652.202633327,1702852.8932463815,2521879.803130108,2652224.0161154126,291309.78901429765,11,4,3009115.148961648,805
2018-12-01,3009115.148961648,2920963.257158764,2693056.5885541462,1761471.7564445522,2511027.207932593,2874378.3315581866,163097.7310437666,12,4,3041807.517333412,805
2019-01-01,3041807.517333412,3009115.148961648,2920963.257158764,2026168.045778643,2303446.8199944864,2990628.641151275,62507.17584851855,1,1,2856843.6035664086,805
2019-02-01,2856843.6035664086,3041807.517333412,3009115.148961648,2342652.202633327,2122330.0191278467,2969255.4232871565,98714.28795841569,2,1,2563103.862417513,805
2019-03-01,2563103.862417513,2856843.6035664086,3041807.517333412,2693056.5885541462,1922636.5954997619,2820584.9944391116,241402.8010594434,3,1,2324107.578215891,805
2019-04-01,2324107.578215891,2563103.862417513,2856843.6035664086,2920963.257158764,1778642.665053764,2581351.6813999377,266836.3831072862,4,2,2101958.0876474753,805
2019-05-01,2101958.0876474753,2324107.578215891,2563103.862417513,3009115.148961648,1702852.8932463815,2329723.176093627,230624.16959570238,5,2,2053674.4331118371,805
2019-06-01,2053674.4331118371,2101958.0876474753,2324107.578215891,3041807.517333412,1761471.7564445522,2159913.366325068,144231.1763720468,6,2,2168559.8915145975,805
