month,series_id,actual,predicted,abs_error,pct_error
2019-05-01,598,227.93,201.86,26.07,11.44
2019-06-01,598,238.03,211.21,26.82,11.27
2019-07-01,598,216.96,230.73,13.76,6.34
2019-08-01,598,197.4,227.12,29.72,15.06
2019-09-01,598,191.16,194.74,3.58,1.87
2019-10-01,598,192.05,189.71,2.34,1.22
2019-11-01,598,160.74,193.05,32.32,20.11
2019-12-01,598,174.84,171.72,3.12,1.79
2020-01-01,598,163.16,166.89,3.74,2.29
2020-02-01,598,173.84,170.18,3.66,2.11
2020-03-01,598,175.98,170.2,5.78,3.28
2020-04-01,598,182.84,178.19,4.65,2.54
2020-05-01,598,202.81,206.27,3.45,1.7
2020-06-01,598,224.19,214.43,9.76,4.35
2020-07-01,598,201.96,221.11,19.15,9.48
2020-08-01,598,217.92,208.18,9.74,4.47
2020-09-01,598,185.03,210.41,25.38,13.71
2020-10-01,598,168.65,194.63,25.98,15.41
2020-11-01,598,170.14,167.83,2.31,1.36
2020-12-01,598,168.51,170.71,2.2,1.3
2021-01-01,598,165.94,165.67,0.27,0.16
2021-02-01,598,173.05,169.91,3.15,1.82
2021-03-01,598,197.67,169.97,27.69,14.01
2021-04-01,598,196.41,193.91,2.5,1.27
2021-05-01,598,200.71,195.59,5.11,2.55
2021-06-01,598,198.66,210.68,12.02,6.05
2021-07-01,598,222.22,200.67,21.55,9.7
2021-08-01,598,197.43,220.92,23.49,11.9
2021-09-01,598,187.18,201.15,13.96,7.46
2021-10-01,598,187.16,194.43,7.27,3.89
2021-11-01,598,184.95,193.31,8.36,4.52
2021-12-01,598,164.93,192.84,27.91,16.92
2022-01-01,598,163.16,166.67,3.5,2.15
2017-01-01,602,5.79,5.9,0.11,1.92
2017-02-01,602,5.61,5.84,0.23,4.15
2017-03-01,602,5.91,5.65,0.26,4.39
2017-04-01,602,5.33,6.02,0.69,12.99
2017-05-01,602,4.95,5.55,0.6,12.05
2017-06-01,602,4.95,5.38,0.43,8.72
2017-07-01,602,5.31,5.43,0.12,2.26
2017-08-01,602,4.8,5.55,0.76,15.76
2017-09-01,602,5.19,5.04,0.14,2.78
2017-10-01,602,5.42,5.35,0.07,1.34
2017-11-01,602,5.6,5.35,0.25,4.47
2017-12-01,602,4.61,5.75,1.14,24.61
2018-01-01,602,5.03,4.86,0.18,3.53
2018-02-01,602,4.86,5.29,0.43,8.88
2018-03-01,602,4.79,4.85,0.05,1.12
2018-04-01,602,4.75,4.75,0.0,0.01
2018-05-01,602,4.67,4.73,0.06,1.36
2018-06-01,602,5.09,4.63,0.46,9.06
2018-07-01,602,5.07,5.18,0.11,2.23
2018-08-01,602,5.36,5.13,0.24,4.43
2018-09-01,602,4.72,5.12,0.4,8.46
2018-10-01,602,4.59,4.81,0.22,4.81
2018-11-01,602,4.37,4.77,0.4,9.11
2018-12-01,602,4.42,4.53,0.11,2.39
2019-01-01,602,4.67,4.61,0.06,1.32
2019-02-01,602,4.61,4.69,0.08,1.81
2019-03-01,602,4.46,4.66,0.21,4.61
2019-04-01,602,4.03,4.59,0.56,13.86
2019-05-01,602,4.0,4.11,0.1,2.62
2019-06-01,602,4.7,3.97,0.73,15.58
2019-01-01,605,724649.9,618064.96,106584.95,14.71
2019-02-01,605,723921.81,692871.4,31050.41,4.29
2019-03-01,605,651915.85,732786.08,80870.23,12.41
2019-04-01,605,687866.11,714943.5,27077.39,3.94
2019-05-01,605,694866.26,684366.44,10499.82,1.51
2019-06-01,605,638589.36,707667.06,69077.71,10.82
2019-07-01,605,770367.27,684164.1,86203.17,11.19
2019-08-01,605,764743.13,765427.23,684.09,0.09
2019-09-01,605,693431.75,764329.23,70897.48,10.22
2019-10-01,605,702560.75,719124.57,16563.81,2.36
2019-11-01,605,707216.76,714387.08,7170.33,1.01
2019-12-01,605,717433.97,688664.49,28769.48,4.01
2020-01-01,605,640075.92,727159.61,87083.69,13.61
2020-02-01,605,755207.9,684531.11,70676.8,9.36
2020-03-01,605,677028.22,746088.07,69059.85,10.2
2020-04-01,605,798117.67,709310.47,88807.2,11.13
2020-05-01,605,705783.7,778023.91,72240.2,10.24
2020-06-01,605,695167.43,724729.28,29561.85,4.25
2020-07-01,605,767538.84,735925.35,31613.5,4.12
2020-08-01,605,758563.05,779106.84,20543.79,2.71
2020-09-01,605,757945.84,772385.65,14439.81,1.91
2020-10-01,605,693177.53,762651.88,69474.36,10.02
2020-11-01,605,752379.28,716297.77,36081.51,4.8
2020-12-01,605,761174.45,770044.19,8869.74,1.17
2021-01-01,605,821640.7,755965.9,65674.8,7.99
2021-02-01,605,780214.27,821390.55,41176.28,5.28
2021-03-01,605,750175.39,773573.38,23397.99,3.12
2021-04-01,605,718885.22,804573.23,85688.01,11.92
2021-05-01,605,716912.53,740106.49,23193.96,3.24
2021-06-01,605,836088.2,731914.97,104173.24,12.46
2021-07-01,605,862262.94,826316.8,35946.14,4.17
2021-08-01,605,749874.99,839554.31,89679.33,11.96
2021-09-01,605,810211.61,782297.27,27914.34,3.45
2021-10-01,605,775820.85,811241.46,35420.61,4.57
2021-11-01,605,826019.83,780074.32,45945.51,5.56
2021-12-01,605,838686.7,820501.72,18184.98,2.17
2022-01-01,605,658741.19,861026.52,202285.33,30.71
2022-02-01,605,877276.89,728401.79,148875.1,16.97
2022-03-01,605,846981.32,832591.56,14389.76,1.7
2020-01-01,609,220.09,229.46,9.37,4.26
2020-02-01,609,210.9,226.3,15.41,7.31
2020-03-01,609,198.23,206.89,8.65,4.37
2020-04-01,609,190.43,199.6,9.17,4.81
2020-05-01,609,192.74,194.72,1.98,1.03
2020-06-01,609,207.68,201.93,5.75,2.77
2020-07-01,609,210.3,208.97,1.33,0.63
2020-08-01,609,221.8,211.45,10.35,4.67
2020-09-01,609,235.8,223.52,12.27,5.2
2020-10-01,609,224.92,242.66,17.73,7.88
2020-11-01,609,232.95,229.98,2.97,1.28
2020-12-01,609,204.05,241.83,37.78,18.51
2021-01-01,609,203.64,218.95,15.31,7.52
2021-02-01,609,194.09,209.72,15.64,8.06
2021-03-01,609,181.54,194.22,12.67,6.98
2021-04-01,609,189.61,193.33,3.72,1.96
2021-05-01,609,196.75,193.2,3.55,1.8
2021-06-01,609,207.36,202.31,5.06,2.44
2021-07-01,609,205.69,208.79,3.1,1.51
2021-08-01,609,199.25,211.64,12.39,6.22
2021-09-01,609,217.61,213.64,3.97,1.82
2021-10-01,609,219.14,223.77,4.63,2.11
2021-11-01,609,208.79,223.82,15.04,7.2
2021-12-01,609,203.57,209.09,5.52,2.71
2022-01-01,609,190.46,208.63,18.16,9.54
2022-02-01,609,184.02,193.22,9.2,5.0
2022-03-01,609,184.42,193.28,8.86,4.8
2022-04-01,609,185.0,192.86,7.86,4.25
2022-05-01,609,174.62,193.56,18.95,10.85
2022-06-01,609,184.76,178.51,6.25,3.38
2022-07-01,609,186.49,201.85,15.36,8.24
2022-08-01,609,212.6,194.87,17.73,8.34
2022-09-01,609,211.23,210.08,1.15,0.54
2022-10-01,609,194.48,210.13,15.65,8.05
2022-11-01,609,201.44,202.7,1.26,0.62
2022-12-01,609,192.73,209.09,16.36,8.49
2023-01-01,609,181.45,192.83,11.38,6.27
2023-02-01,609,182.54,193.25,10.71,5.87
2023-03-01,609,177.05,193.11,16.05,9.07
2023-04-01,609,172.24,181.46,9.22,5.35
2023-05-01,609,170.74,170.45,0.29,0.17
2023-06-01,609,176.79,170.0,6.79,3.84
2023-07-01,609,187.68,170.0,17.69,9.42
2023-08-01,609,191.58,202.43,10.85,5.66
2023-09-01,609,197.92,202.58,4.66,2.35
2017-01-01,614,2115.43,2208.56,93.13,4.4
2017-02-01,614,2009.25,2197.39,188.14,9.36
2017-03-01,614,1937.51,2030.94,93.43,4.82
2017-04-01,614,1646.87,1979.27,332.4,20.18
2017-05-01,614,1584.29,1736.4,152.11,9.6
2017-06-01,614,1589.43,1698.14,108.71,6.84
2017-07-01,614,1623.18,1763.21,140.03,8.63
2017-08-01,614,1653.91,1765.67,111.76,6.76
2017-09-01,614,1735.9,1772.94,37.04,2.13
2017-10-01,614,1774.43,1791.15,16.72,0.94
2017-11-01,614,1790.16,1798.38,8.23,0.46
2017-12-01,614,1921.45,1880.27,41.18,2.14
2018-01-01,614,1683.61,1975.28,291.67,17.32
2018-02-01,614,1695.54,1766.34,70.8,4.18
2018-03-01,614,1436.16,1780.98,344.82,24.01
2018-04-01,614,1390.4,1447.98,57.58,4.14
2018-05-01,614,1201.06,1447.74,246.68,20.54
2018-06-01,614,1198.03,1327.19,129.16,10.78
2018-07-01,614,1181.98,1281.46,99.49,8.42
2018-08-01,614,1225.62,1273.64,48.02,3.92
2018-09-01,614,1364.33,1310.29,54.04,3.96
2018-10-01,614,1237.93,1404.82,166.89,13.48
2018-11-01,614,1339.98,1363.67,23.69,1.77
2018-12-01,614,1584.71,1473.8,110.91,7.0
2019-01-01,614,1474.25,1665.17,190.92,12.95
2019-02-01,614,1306.36,1538.76,232.4,17.79
2019-03-01,614,1322.73,1347.79,25.06,1.89
2023-01-01,620,9061.34,9338.54,277.2,3.06
2023-02-01,620,8644.42,9515.45,871.03,10.08
2023-03-01,620,8476.88,8944.49,467.61,5.52
2023-04-01,620,8859.18,8838.99,20.19,0.23
2023-05-01,620,8190.62,9337.59,1146.97,14.0
2023-06-01,620,7399.86,8132.11,732.25,9.9
2023-07-01,620,7764.7,8247.11,482.41,6.21
2023-08-01,620,7537.66,8173.96,636.3,8.44
2023-09-01,620,7660.97,8215.8,554.83,7.24
2023-10-01,620,7254.72,7976.78,722.05,9.95
2023-11-01,620,7613.39,7472.77,140.61,1.85
2023-12-01,620,7322.54,7966.35,643.81,8.79
2024-01-01,620,7146.49,7962.99,816.49,11.43
2024-02-01,620,7139.4,7463.98,324.58,4.55
2024-03-01,620,6923.82,7349.26,425.44,6.14
2024-04-01,620,6747.81,7354.94,607.14,9.0
2024-05-01,620,6576.78,7343.61,766.83,11.66
2024-06-01,620,6487.46,6543.82,56.36,0.87
2024-07-01,620,6452.2,6807.3,355.09,5.5
2024-08-01,620,6335.73,6550.9,215.17,3.4
2024-09-01,620,6441.69,6814.66,372.97,5.79
2024-10-01,620,6033.37,6483.58,450.21,7.46
2024-11-01,620,6110.01,6811.81,701.8,11.49
2024-12-01,620,6443.83,6540.38,96.55,1.5
2025-01-01,620,5853.89,6469.58,615.69,10.52
2025-02-01,620,5737.41,6299.23,561.82,9.79
2025-03-01,620,5376.06,5863.69,487.62,9.07
2025-04-01,620,5346.83,5851.67,504.84,9.44
2025-05-01,620,5331.67,5850.72,519.04,9.74
2025-06-01,620,5333.16,5847.59,514.43,9.65
2025-07-01,620,5261.73,5838.45,576.72,10.96
2025-08-01,620,5134.42,5845.65,711.24,13.85
2025-09-01,620,5149.69,5470.69,320.99,6.23
2025-10-01,620,4799.69,5380.44,580.75,12.1
2025-11-01,620,4974.08,5057.1,83.02,1.67
2025-12-01,620,4823.95,5141.9,317.94,6.59
2026-01-01,620,4752.9,5056.58,303.67,6.39
2026-02-01,620,4579.35,5056.58,477.22,10.42
2026-03-01,620,4387.09,4615.52,228.42,5.21
2026-04-01,620,4246.12,4556.15,310.03,7.3
2026-05-01,620,4365.5,4367.21,1.71,0.04
2026-06-01,620,4302.06,4557.92,255.86,5.95
2020-01-01,621,3022427.41,2912021.11,110406.31,3.65
2020-02-01,621,2590609.75,2963244.49,372634.74,14.38
2020-03-01,621,2533752.2,2467427.54,66324.66,2.62
2020-04-01,621,1970301.05,2456792.42,486491.38,24.69
2020-05-01,621,2299930.03,1933078.38,366851.65,15.95
2020-06-01,621,1819580.69,2217969.29,398388.59,21.89
2020-07-01,621,2196582.95,1750193.67,446389.28,20.32
2020-08-01,621,2418032.37,2216093.62,201938.74,8.35
2020-09-01,621,2469430.98,2372495.63,96935.35,3.93
2020-10-01,621,2565102.79,2490610.64,74492.15,2.9
2020-11-01,621,3559527.36,2501462.03,1058065.33,29.72
2020-12-01,621,3482522.91,3436421.94,46100.97,1.32
2021-01-01,621,3658821.92,3492533.65,166288.27,4.54
2021-02-01,621,3304531.09,3515340.46,210809.37,6.38
2021-03-01,621,3501610.45,3236368.29,265242.15,7.57
2021-04-01,621,3125744.05,3231259.65,105515.61,3.38
2021-05-01,621,2572623.01,2956654.23,384031.22,14.93
2021-06-01,621,3089009.28,2475760.28,613249.0,19.85
2021-07-01,621,3184858.04,2939923.0,244935.04,7.69
2021-08-01,621,3204541.01,3193669.35,10871.66,0.34
2021-09-01,621,3555119.09,3158512.6,396606.5,11.16
2021-10-01,621,4366558.3,3396886.91,969671.4,22.21
2021-11-01,621,3838195.38,4194490.92,356295.54,9.28
2021-12-01,621,4174184.73,3892991.12,281193.61,6.74
2022-01-01,621,4630792.04,4045308.23,585483.81,12.64
2022-02-01,621,4915193.22,4387532.7,527660.52,10.74
2022-03-01,621,4442769.77,4738430.35,295660.58,6.65
2022-04-01,621,3832563.59,4227181.84,394618.25,10.3
2022-05-01,621,3880309.76,3593735.58,286574.17,7.39
2022-06-01,621,3621753.7,3755252.85,133499.15,3.69
2022-07-01,621,3920626.67,3766591.64,154035.02,3.93
2022-08-01,621,3906442.99,3776894.7,129548.29,3.32
2022-09-01,621,3616514.79,3891368.52,274853.73,7.6
2022-10-01,621,5166663.07,4054661.27,1112001.8,21.52
2022-11-01,621,6429265.23,4596546.82,1832718.42,28.51
2022-12-01,621,6139174.36,5845136.43,294037.93,4.79
2023-01-01,621,6950924.89,6168618.54,782306.35,11.25
2023-02-01,621,6056473.85,6295988.13,239514.28,3.95
2023-03-01,621,6362220.17,6049874.16,312346.01,4.91
2023-04-01,621,5222134.79,5610211.44,388076.65,7.43
2023-05-01,621,5028275.5,5120396.29,92120.79,1.83
2023-06-01,621,4739576.79,4605907.42,133669.37,2.82
2023-07-01,621,5039646.28,4710141.12,329505.15,6.54
2023-08-01,621,4774396.32,4767356.04,7040.28,0.15
2019-01-01,624,1026.65,1109.73,83.07,8.09
2019-02-01,624,948.91,1032.2,83.29,8.78
2019-03-01,624,979.54,1033.36,53.81,5.49
2019-04-01,624,848.72,1033.4,184.68,21.76
2019-05-01,624,818.24,892.97,74.74,9.13
2019-06-01,624,790.09,892.13,102.05,12.92
2019-07-01,624,998.4,815.61,182.79,18.31
2019-08-01,624,894.98,984.16,89.18,9.96
2019-09-01,624,913.13,975.43,62.3,6.82
2019-10-01,624,877.51,939.34,61.83,7.05
2019-11-01,624,923.84,868.66,55.18,5.97
2019-12-01,624,977.37,947.53,29.84,3.05
2020-01-01,624,908.75,1002.86,94.11,10.36
2020-02-01,624,980.94,957.06,23.88,2.43
2020-03-01,624,826.4,976.09,149.69,18.11
2020-04-01,624,837.89,861.14,23.25,2.78
2020-05-01,624,811.42,833.37,21.95,2.7
2020-06-01,624,678.42,807.55,129.12,19.03
2020-07-01,624,725.55,736.18,10.64,1.47
2020-08-01,624,601.63,741.37,139.74,23.23
2020-09-01,624,712.1,637.17,74.94,10.52
2020-10-01,624,709.82,718.45,8.63,1.22
2020-11-01,624,712.43,728.11,15.69,2.2
2020-12-01,624,709.21,733.37,24.16,3.41
2021-01-01,624,760.91,721.38,39.53,5.2
2021-02-01,624,656.64,784.09,127.45,19.41
2021-03-01,624,800.28,715.13,85.16,10.64
2021-04-01,624,693.63,769.39,75.77,10.92
2021-05-01,624,589.74,713.45,123.71,20.98
2018-01-01,626,6804115.51,6498462.46,305653.06,4.49
2018-02-01,626,7028455.44,6956095.84,72359.6,1.03
2018-03-01,626,7427199.65,6901440.64,525759.02,7.08
2018-04-01,626,6811227.06,7213946.52,402719.45,5.91
2018-05-01,626,6229204.82,6745027.16,515822.34,8.28
2018-06-01,626,5671920.97,6054500.04,382579.07,6.75
2018-07-01,626,5258522.59,5685441.7,426919.11,8.12
2018-08-01,626,5460562.62,5186140.42,274422.2,5.03
2018-09-01,626,5466364.89,5733898.58,267533.68,4.89
2018-10-01,626,6100553.48,5773383.27,327170.22,5.36
2018-11-01,626,5948948.45,6376697.17,427748.72,7.19
2018-12-01,626,7218251.0,6157086.77,1061164.23,14.7
2019-01-01,626,7392869.23,7194021.82,198847.41,2.69
2019-02-01,626,7632557.33,7483731.49,148825.84,1.95
2019-03-01,626,7969293.45,7467042.75,502250.7,6.3
2019-04-01,626,7083606.53,7806906.73,723300.2,10.21
2019-05-01,626,6748394.96,6814922.9,66527.94,0.99
2019-06-01,626,5830896.39,6777030.58,946134.18,16.23
2019-07-01,626,5654454.4,5843206.71,188752.31,3.34
2019-08-01,626,5178544.05,5711578.64,533034.6,10.29
2019-09-01,626,5667994.8,5562412.68,105582.12,1.86
2020-01-01,628,536559.57,529847.83,6711.75,1.25
2020-02-01,628,541648.71,529961.05,11687.66,2.16
2020-03-01,628,558652.94,529908.37,28744.57,5.15
2020-04-01,628,566679.11,555808.08,10871.03,1.92
2020-05-01,628,564484.02,555664.73,8819.29,1.56
2020-06-01,628,579437.03,555050.03,24387.0,4.21
2020-07-01,628,592870.19,568198.14,24672.05,4.16
2020-08-01,628,619995.79,587197.05,32798.74,5.29
2020-09-01,628,609029.05,601988.41,7040.64,1.16
2020-10-01,628,632834.96,586802.4,46032.56,7.27
2020-11-01,628,633591.43,630076.92,3514.51,0.55
2020-12-01,628,634266.56,629737.72,4528.84,0.71
2021-01-01,628,632838.48,628135.79,4702.69,0.74
2021-02-01,628,650231.48,629333.79,20897.69,3.21
2021-03-01,628,650756.08,631864.74,18891.34,2.9
2021-04-01,628,650804.54,633096.26,17708.28,2.72
2021-05-01,628,666965.99,628144.53,38821.46,5.82
2021-06-01,628,679291.68,654212.05,25079.63,3.69
2021-07-01,628,717641.72,671328.64,46313.08,6.45
2021-08-01,628,733205.03,716816.42,16388.61,2.24
2021-09-01,628,740879.34,716816.42,24062.92,3.25
2021-01-01,629,412702.24,495408.51,82706.26,20.04
2021-02-01,629,361199.14,421633.27,60434.12,16.73
2021-03-01,629,384589.43,374547.27,10042.16,2.61
2021-04-01,629,335699.21,349951.76,14252.55,4.25
2021-05-01,629,324316.92,350500.0,26183.08,8.07
2021-06-01,629,319568.0,336522.53,16954.53,5.31
2021-07-01,629,288067.32,317750.65,29683.33,10.3
2021-08-01,629,392134.38,301541.7,90592.68,23.1
2021-09-01,629,402931.09,358983.02,43948.07,10.91
2021-10-01,629,496390.72,415777.93,80612.78,16.24
2021-11-01,629,513132.05,495429.99,17702.06,3.45
2021-12-01,629,589000.94,521492.88,67508.06,11.46
2022-01-01,629,449129.68,567414.76,118285.08,26.34
2022-02-01,629,548568.92,465414.32,83154.59,15.16
2022-03-01,629,442537.18,535888.81,93351.63,21.09
2022-04-01,629,425000.33,446722.97,21722.64,5.11
2022-05-01,629,421854.32,420623.25,1231.08,0.29
2022-06-01,629,350442.58,415023.34,64580.76,18.43
2022-07-01,629,364895.07,360932.66,3962.4,1.09
2022-08-01,629,431931.03,384229.87,47701.17,11.04
2022-09-01,629,498316.85,409518.9,88797.95,17.82
2022-10-01,629,543008.85,504208.93,38799.92,7.15
2022-11-01,629,657047.58,530158.31,126889.28,19.31
2022-12-01,629,693123.59,661350.66,31772.94,4.58
2023-01-01,629,706482.68,645517.57,60965.11,8.63
2023-02-01,629,605819.87,684097.74,78277.87,12.92
2023-03-01,629,545802.65,580622.79,34820.13,6.38
2023-04-01,629,521289.35,540428.52,19139.17,3.67
2023-05-01,629,470473.98,520574.35,50100.37,10.65
2023-06-01,629,456731.03,471673.05,14942.02,3.27
2023-07-01,629,463677.34,445247.42,18429.92,3.97
2023-08-01,629,567354.21,446972.43,120381.78,21.22
2023-09-01,629,595377.87,544375.99,51001.88,8.57
2023-10-01,629,728065.6,605262.7,122802.9,16.87
2023-11-01,629,792253.88,713544.72,78709.17,9.93
2023-12-01,629,850268.08,772797.6,77470.49,9.11
2024-01-01,629,926305.01,829448.24,96856.78,10.46
2024-02-01,629,723638.29,859585.53,135947.24,18.79
2024-03-01,629,598332.45,700040.69,101708.23,17.0
2024-04-01,629,625054.32,607289.87,17764.45,2.84
2024-05-01,629,544255.39,622748.71,78493.32,14.42
2021-01-01,631,537.56,476.85,60.71,11.29
2021-02-01,631,517.02,516.6,0.42,0.08
2021-03-01,631,507.99,523.9,15.92,3.13
2021-04-01,631,508.61,522.69,14.08,2.77
2021-05-01,631,481.58,520.34,38.76,8.05
2021-06-01,631,525.91,481.68,44.23,8.41
2021-07-01,631,524.26,508.75,15.5,2.96
2021-08-01,631,546.82,524.4,22.42,4.1
2021-09-01,631,560.09,530.22,29.87,5.33
2021-10-01,631,512.04,577.73,65.7,12.83
2021-11-01,631,591.18,525.07,66.11,11.18
2021-12-01,631,592.49,570.29,22.2,3.75
2022-01-01,631,598.41,588.21,10.2,1.7
2022-02-01,631,590.16,574.93,15.23,2.58
2022-03-01,631,594.93,574.41,20.52,3.45
2022-04-01,631,598.98,574.33,24.65,4.12
2022-05-01,631,605.58,570.72,34.85,5.76
2022-06-01,631,617.99,588.16,29.83,4.83
2022-07-01,631,626.74,588.86,37.88,6.04
2022-08-01,631,672.9,622.13,50.77,7.54
2022-09-01,631,637.42,671.93,34.51,5.41
2022-10-01,631,659.09,617.79,41.3,6.27
2022-11-01,631,714.42,676.33,38.09,5.33
2022-12-01,631,683.19,684.2,1.02,0.15
2023-01-01,631,710.5,685.03,25.47,3.58
2023-02-01,631,694.69,682.2,12.49,1.8
2019-01-01,634,1131085.07,1051972.73,79112.34,6.99
2019-02-01,634,999125.37,1065595.32,66469.95,6.65
2019-03-01,634,932038.55,1000168.37,68129.81,7.31
2019-04-01,634,1026329.23,927553.46,98775.78,9.62
2019-05-01,634,964632.97,946371.08,18261.88,1.89
2019-06-01,634,897248.51,946371.08,49122.58,5.47
2019-07-01,634,889910.42,895766.41,5855.99,0.66
2019-08-01,634,1108384.33,919981.29,188403.04,17.0
2019-09-01,634,1119269.68,1082909.14,36360.55,3.25
2019-10-01,634,1267336.48,1092531.83,174804.64,13.79
2019-11-01,634,1303743.32,1204236.58,99506.74,7.63
2019-12-01,634,1367582.97,1274950.65,92632.32,6.77
2020-01-01,634,1339629.85,1366848.75,27218.9,2.03
2020-02-01,634,1350226.66,1294316.47,55910.18,4.14
2020-03-01,634,1344435.29,1274794.16,69641.13,5.18
2020-04-01,634,1236307.99,1279027.47,42719.49,3.46
2020-05-01,634,1197454.17,1199123.21,1669.04,0.14
2020-06-01,634,1253820.11,1161523.53,92296.58,7.36
2020-07-01,634,1302266.54,1194854.78,107411.76,8.25
2020-08-01,634,1267478.59,1270711.93,3233.34,0.26
2020-09-01,634,1454019.44,1274399.74,179619.69,12.35
2020-10-01,634,1532791.26,1443777.44,89013.82,5.81
2020-11-01,634,1675070.21,1535738.43,139331.78,8.32
2020-12-01,634,1860365.26,1664628.64,195736.61,10.52
2021-01-01,634,1780632.83,1754266.92,26365.91,1.48
2021-02-01,634,1903497.63,1661888.0,241609.63,12.69
2021-03-01,634,1673699.62,1745940.99,72241.37,4.32
2021-04-01,634,1575055.03,1649834.91,74779.88,4.75
2021-05-01,634,1541340.44,1500046.72,41293.72,2.68
2021-06-01,634,1552634.61,1524699.19,27935.42,1.8
2022-01-01,643,15275.16,13298.82,1976.33,12.94
2022-02-01,643,16861.95,15302.2,1559.75,9.25
2022-03-01,643,17633.11,17288.88,344.23,1.95
2022-04-01,643,18143.93,17252.72,891.21,4.91
2022-05-01,643,16910.32,17944.34,1034.02,6.11
2022-06-01,643,15895.98,17057.84,1161.86,7.31
2022-07-01,643,14224.35,15474.12,1249.77,8.79
2022-08-01,643,12745.83,14249.89,1504.06,11.8
2022-09-01,643,12043.01,12861.4,818.4,6.8
2022-10-01,643,12106.9,12152.21,45.31,0.37
2022-11-01,643,13409.81,12241.14,1168.67,8.72
2022-12-01,643,14620.29,13406.89,1213.4,8.3
2023-01-01,643,16799.25,14745.76,2053.49,12.22
2023-02-01,643,18574.66,17271.13,1303.53,7.02
2023-03-01,643,19676.42,18316.5,1359.93,6.91
2023-04-01,643,19439.21,19309.32,129.89,0.67
2023-05-01,643,18660.35,19101.97,441.61,2.37
2023-06-01,643,17425.54,18112.23,686.69,3.94
2023-07-01,643,15233.14,17011.9,1778.76,11.68
2023-08-01,643,13899.66,15115.99,1216.33,8.75
2023-09-01,643,12941.74,14156.65,1214.91,9.39
2023-10-01,643,13098.91,12863.49,235.42,1.8
2023-11-01,643,14498.05,13165.26,1332.79,9.19
2023-12-01,643,15917.69,14525.08,1392.61,8.75
2024-01-01,643,18588.3,16036.63,2551.67,13.73
2024-02-01,643,20160.2,18375.65,1784.55,8.85
2024-03-01,643,21407.73,19308.51,2099.21,9.81
2024-04-01,643,21860.74,21620.68,240.06,1.1
2024-05-01,643,20744.32,21536.11,791.8,3.82
2024-06-01,643,18882.21,20224.96,1342.75,7.11
2024-07-01,643,17006.66,19201.22,2194.56,12.9
2024-08-01,643,14943.76,16895.48,1951.71,13.06
2024-09-01,643,14409.67,14613.34,203.67,1.41
2024-10-01,643,13807.2,14489.26,682.07,4.94
2024-11-01,643,15857.0,14368.9,1488.1,9.38
2024-12-01,643,17890.23,15653.01,2237.22,12.51
2025-01-01,643,20606.42,17426.58,3179.84,15.43
2025-02-01,643,22986.36,21119.17,1867.19,8.12
2025-03-01,643,23952.34,23795.65,156.69,0.65
2025-04-01,643,23625.2,24781.51,1156.3,4.89
2025-05-01,643,23550.32,24694.08,1143.76,4.86
2025-06-01,643,20633.26,23824.38,3191.12,15.47
2025-07-01,643,18260.27,21093.42,2833.15,15.52
2025-08-01,643,17256.45,17906.65,650.2,3.77
2022-01-01,644,2652.81,2448.25,204.56,7.71
2022-02-01,644,2794.36,2662.16,132.19,4.73
2022-03-01,644,2481.63,2733.21,251.58,10.14
2022-04-01,644,2451.64,2440.16,11.48,0.47
2022-05-01,644,2323.75,2429.25,105.5,4.54
2022-06-01,644,2242.01,2248.4,6.38,0.28
2022-07-01,644,1955.05,2143.96,188.91,9.66
2022-08-01,644,2659.55,1875.74,783.81,29.47
2022-09-01,644,2410.55,2668.16,257.61,10.69
2022-10-01,644,2545.69,2364.67,181.02,7.11
2022-11-01,644,2673.31,2484.63,188.69,7.06
2022-12-01,644,2571.23,2706.24,135.01,5.25
2023-01-01,644,3028.17,2627.17,401.01,13.24
2023-02-01,644,3241.11,3132.31,108.8,3.36
2023-03-01,644,2844.42,3228.38,383.96,13.5
2023-04-01,644,3301.09,2881.78,419.32,12.7
2023-05-01,644,2819.65,3219.95,400.3,14.2
2023-06-01,644,2449.75,2767.65,317.9,12.98
2023-07-01,644,3297.3,2423.92,873.38,26.49
2023-08-01,644,3049.3,3224.83,175.53,5.76
2023-09-01,644,3411.37,3108.15,303.22,8.89
2023-10-01,644,3631.7,3414.13,217.57,5.99
2023-11-01,644,3212.51,3595.19,382.68,11.91
2023-12-01,644,3526.38,3144.26,382.12,10.84
2024-01-01,644,4222.86,3475.79,747.07,17.69
2024-02-01,644,4570.17,4059.33,510.84,11.18
2024-03-01,644,3859.76,4263.28,403.53,10.45
2024-04-01,644,3524.17,3733.71,209.55,5.95
2024-05-01,644,4280.91,3486.01,794.9,18.57
2024-06-01,644,3397.49,3933.51,536.02,15.78
2024-07-01,644,3761.15,3533.75,227.4,6.05
2024-08-01,644,3593.75,3661.36,67.61,1.88
2024-09-01,644,4048.64,3537.86,510.77,12.62
2024-10-01,644,3798.52,3864.48,65.95,1.74
2024-11-01,644,4281.34,3700.1,581.24,13.58
2024-12-01,644,4375.77,4084.46,291.31,6.66
2025-01-01,644,5121.55,4516.69,604.85,11.81
2023-01-01,649,23.72,21.01,2.71,11.43
2023-02-01,649,22.44,21.57,0.87,3.88
2023-03-01,649,16.97,20.94,3.97,23.41
2023-04-01,649,18.82,19.29,0.48,2.54
2023-05-01,649,17.26,18.71,1.45,8.42
